004048e0	Identity_ReturnArg	autoname-t6 [medium]: returns param_1 unchanged; trivial identity/passthrough function
00785d00	ListHead_InitCircular_0xc_00785d00	autoname-t6 [medium]: malloc(0xc) node with next/prev self-linked = empty circular-list head init
00792220	ListHead_InitCircular_0xc_00792220	autoname-t6 [medium]: malloc(0xc) node with next/prev self-linked = empty circular-list head init
007922a0	ObjHolder_AllocStore_0x2c_007922a0	autoname-t6 [low]: Zeroes holder then stores malloc(0x2c) pointer; opaque object-holder ctor
007926f0	TreeHeader_InitSentinel_0x2c_007926f0	autoname-t6 [medium]: malloc(0x2c) header-sentinel init (size=0, left/right self-linked)
00792b30	TreeHeader_InitSentinel_0x2c_00792b30	autoname-t6 [medium]: malloc(0x2c) header-sentinel init (size=0, left/right self-linked)
007977e0	ObjHolder_AllocStore_0x2c_007977e0	autoname-t6 [low]: Zeroes holder then stores malloc(0x2c) pointer; opaque object-holder ctor
00797ae0	TreeHeader_InitSentinel_0x2c_00797ae0	autoname-t6 [medium]: malloc(0x2c) header-sentinel init (size=0, left/right self-linked)
00797e30	TreeHeader_InitSentinel_0x2c_00797e30	autoname-t6 [medium]: malloc(0x2c) header-sentinel init (size=0, left/right self-linked)
0079f0b0	ObjHolder_AllocStore_0x14_0079f0b0	autoname-t6 [low]: Zeroes holder then stores malloc(0x14) pointer; opaque object-holder ctor
0079f2a0	TreeHeader_InitSentinel_0x14_0079f2a0	autoname-t6 [medium]: malloc(0x14) header-sentinel init (size=0, left/right self-linked)
0079f410	TreeHeader_InitSentinel_0x14_0079f410	autoname-t6 [medium]: malloc(0x14) header-sentinel init (size=0, left/right self-linked)
007a35b0	ListHead_InitCircular_0x10_007a35b0	autoname-t6 [medium]: malloc(0x10) node with next/prev self-linked = empty circular-list head init
007a3c60	ListHead_InitCircular_0x10_007a3c60	autoname-t6 [medium]: malloc(0x10) node with next/prev self-linked = empty circular-list head init
007a6170	ListHead_InitCircular_0xc_007a6170	autoname-t6 [medium]: malloc(0xc) node with next/prev self-linked = empty circular-list head init
007a6320	ListHead_InitCircular_0xc_007a6320	autoname-t6 [medium]: malloc(0xc) node with next/prev self-linked = empty circular-list head init
007acb50	ObjHolder_AllocStore_0x18_007acb50	autoname-t6 [low]: Zeroes holder then stores malloc(0x18) pointer; opaque object-holder ctor
007acb80	ObjHolder_AllocStore_0x20_007acb80	autoname-t6 [low]: Zeroes holder then stores malloc(0x20) pointer; opaque object-holder ctor
007acde0	TreeHeader_InitSentinel_0x18_007acde0	autoname-t6 [medium]: malloc(0x18) header-sentinel init (size=0, left/right self-linked)
007b7c30	List_AppendNode_IfFlag25	autoname-t6 [medium]: If flag at *(this+0x18)+0x25 set, allocs 0x10 node {ftol2(val),param_2} and links into list at this+0xc
007b7c80	List_AppendNode_IfFlag26	autoname-t6 [medium]: If flag at *(this+0x18)+0x26 set, allocs 0x10 node {ftol2(val),param_2} and links into list at this+0x10
0080eb40	Vector_PushBack_U32	autoname-t6 [medium]: Vector push_back of 4-byte element: if end!=cap write and advance 4 else Vector_InsertN grow
00817710	ObjHolder_AllocStore_0x18_00817710	autoname-t6 [low]: Zeroes holder then stores malloc(0x18) pointer; opaque object-holder ctor
00824b40	ListHead_InitCircular_0x5c_00824b40	autoname-t6 [medium]: malloc(0x5c) node with next/prev self-linked = empty circular-list head init
00824bc0	ListHead_InitCircular_0x10_00824bc0	autoname-t6 [medium]: malloc(0x10) node with next/prev self-linked = empty circular-list head init
00824e80	ObjHolder_AllocStore_0x18_00824e80	autoname-t6 [low]: Zeroes holder then stores malloc(0x18) pointer; opaque object-holder ctor
00824ef0	ObjHolder_AllocStore_0x30_00824ef0	autoname-t6 [low]: Zeroes holder then stores malloc(0x30) pointer; opaque object-holder ctor
008254a0	ListHead_InitCircular_0x5c_008254a0	autoname-t6 [medium]: malloc(0x5c) node with next/prev self-linked = empty circular-list head init
00825540	ListHead_InitCircular_0x10_00825540	autoname-t6 [medium]: malloc(0x10) node with next/prev self-linked = empty circular-list head init
00827e20	ListHead_InitCircular_0xc_00827e20	autoname-t6 [medium]: malloc(0xc) node with next/prev self-linked = empty circular-list head init
00828c20	ListHead_InitCircular_0xc_00828c20	autoname-t6 [medium]: malloc(0xc) node with next/prev self-linked = empty circular-list head init
0082c570	ListHead_InitCircular_0x18_0082c570	autoname-t6 [medium]: malloc(0x18) node with next/prev self-linked = empty circular-list head init
0082c900	ListHead_InitCircular_0x18_0082c900	autoname-t6 [medium]: malloc(0x18) node with next/prev self-linked = empty circular-list head init
00835180	ObjHolder_AllocStore_0x14_00835180	autoname-t6 [low]: Zeroes holder then stores malloc(0x14) pointer; opaque object-holder ctor
008368f0	ConditionalVirtualDispatch_OnLevelUnload	autoname-t6 [low]: checks global DAT_013b8394 and flag bit at this+0x91 then virtual-calls *(this+0x98)+0x34; caller SetToKillOnLevelUnload
008697f0	PtrHolder_Alloc_sz18_008697f0	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor, no field init reveals role
0086c5c0	CPersistInfo_InsertionSortStep_0086c5c0	autoname-t6 [medium]: Calls _Move_backward<pair<u64,CRuntimeScriptedEntityPersist::CPersistInfo>> and std__pair_insertion_sort_shift; insertion-sort shift step for pair sequence
0086f600	PriorityQueue_PushSift_0086f600	autoname-t6 [medium]: Appends 0xc-byte element via Vector_Reallocate at (this+4), then toggles flag +0xd and calls std__make_heap_Sift_3 = heap/priority_queue push
0086fa00	CPersistInfo_InsertionSortStep_0086fa00	autoname-t6 [medium]: Identical to 0086c5c0: _Move_backward<pair<u64,CPersistInfo>> + pair_insertion_sort_shift insertion-sort shift step
008702d0	Handle_InitInvalid_008702d0	autoname-t6 [low]: Sets *p=0xffffffff, p[1]=0, byte=0; initializes a handle/id struct to invalid sentinel
008709c0	CWorldDriver_FindClosestMeshVolume_DefaultCall_008709c0	autoname-t6 [medium]: Thin wrapper zeroing a local then calling CWorldDriver_FindClosestMeshVolume(local,&out)
00874ca0	ListSentinel_Ctor_sz10_00874ca0	autoname-t6 [medium]: malloc(0x10); node.next=node.prev=node (self-ref +0/+4) = empty circular doubly-linked list sentinel
00874d30	ListSentinel_Ctor_sz10_00874d30	autoname-t6 [medium]: malloc(0x10) with self-referential next/prev = empty circular list sentinel ctor
00876e10	Vector_ComputePotentialGradient_00876e10	autoname-t6 [medium]: Walks linked list of point nodes, sums 1/(dist-param5) over sample offsets (DAT_01385d2c table), outputs finite-difference gradient vector to param_1[0..2]
00883280	ListSentinel_Ctor_sz68_00883280	autoname-t6 [medium]: malloc(0x68); self-referential next/prev = empty circular list sentinel ctor
00883300	ListSentinel_Ctor_sz28_00883300	autoname-t6 [medium]: malloc(0x28); self-referential next/prev = empty circular list sentinel ctor
00883340	ListSentinel_Ctor_sz44_00883340	autoname-t6 [medium]: malloc(0x44); self-referential next/prev = empty circular list sentinel ctor
008833c0	PtrHolder_Alloc_sz20_008833c0	autoname-t6 [low]: Zeroes *param_1, malloc(0x20), stores ptr; opaque allocate-and-store ctor
008833f0	PtrHolder_Alloc_sz14_008833f0	autoname-t6 [low]: Zeroes *param_1, malloc(0x14), stores ptr; opaque allocate-and-store ctor
00883be0	ListSentinel_Ctor_sz68_00883be0	autoname-t6 [medium]: malloc(0x68); self-referential next/prev = empty circular list sentinel ctor
00883c60	ListSentinel_Ctor_sz28_00883c60	autoname-t6 [medium]: malloc(0x28); self-referential next/prev = empty circular list sentinel ctor
00883ca0	ListSentinel_Ctor_sz44_00883ca0	autoname-t6 [medium]: malloc(0x44); self-referential next/prev = empty circular list sentinel ctor
00884180	ListSentinel_Ctor_sz68_00884180	autoname-t6 [medium]: malloc(0x68); self-referential next/prev = empty circular list sentinel ctor (void return)
008841a0	ListSentinel_Ctor_sz28_008841a0	autoname-t6 [medium]: malloc(0x28); self-referential next/prev = empty circular list sentinel ctor (void return)
008841c0	ListSentinel_Ctor_sz44_008841c0	autoname-t6 [medium]: malloc(0x44); self-referential next/prev = empty circular list sentinel ctor (void return)
008841e0	StdList_Ctor_sz14_008841e0	autoname-t6 [medium]: malloc(0x14) proxy node, count=0, node[8]/node[c]=self (next/prev sentinel), node[0]/node[4]=0 = std::list default ctor
00884620	StdList_Ctor_sz20_00884620	autoname-t6 [medium]: malloc(0x20) proxy node, count=0, sentinel next/prev self = std::list default ctor
008aee40	PtrHolder_Alloc_sz18_008aee40	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor
008aefe0	StdList_Ctor_sz18_008aefe0	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008afcc0	StdList_Ctor_sz18_008afcc0	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008b22d0	PtrHolder_Alloc_sz18_008b22d0	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor
008b2340	PtrHolder_Alloc_sz18_008b2340	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor
008b23b0	PtrHolder_Alloc_sz18_008b23b0	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor
008b2790	StdList_Ctor_sz18_008b2790	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008b2820	StdList_Ctor_sz18_008b2820	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008b28b0	StdList_Ctor_sz18_008b28b0	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008b2c20	StdList_Ctor_sz18_008b2c20	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008b2cb0	StdList_Ctor_sz18_008b2cb0	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008b2d40	StdList_Ctor_sz18_008b2d40	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
008ebdb0	ListSentinel_Ctor_sz10_008ebdb0	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
008ebff0	ListSentinel_Ctor_sz10_008ebff0	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
008f9f30	ListSentinel_Ctor_szc_008f9f30	autoname-t6 [medium]: malloc(0xc); self-referential next/prev = empty circular list sentinel ctor
008fa040	ListSentinel_Ctor_szc_008fa040	autoname-t6 [medium]: malloc(0xc); self-referential next/prev = empty circular list sentinel ctor
008fbd20	ListSentinel_Ctor_sz10_008fbd20	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
0090aec0	Manager_ConstructAndRegister_0090aec0	autoname-t6 [low]: Allocates three 0xc list heads + an 8-byte vector, calls Vector_Insert, sets flags (p[1]=0x800), links self into global intrusive list at DAT_013bb664
0094b730	ReturnTrue_0094b730	autoname-t6 [high]: Body is just return 1 (constant true stub)
00987670	ReturnParam_Identity_00987670	autoname-t6 [high]: Returns param_1 unchanged (identity/pass-through stub)
00987700	ReturnParam_Identity_00987700	autoname-t6 [high]: Returns param_1 unchanged (identity/pass-through stub)
00999f90	PtrHolder_Alloc_sz14_00999f90	autoname-t6 [low]: Zeroes *param_1, malloc(0x14), stores ptr; opaque allocate-and-store ctor
009aa690	ListSentinel_Ctor_sz10_009aa690	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
009aa6c0	PtrHolder_Alloc_sz28_009aa6c0	autoname-t6 [low]: Zeroes *param_1, malloc(0x28), stores ptr; opaque allocate-and-store ctor
009aa6f0	PtrHolder_Alloc_sz28_009aa6f0	autoname-t6 [low]: Zeroes *param_1, malloc(0x28), stores ptr; opaque allocate-and-store ctor
009aa720	PtrHolder_Alloc_sz18_009aa720	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor
009aa750	PtrHolder_Alloc_sz14_009aa750	autoname-t6 [low]: Zeroes *param_1, malloc(0x14), stores ptr; opaque allocate-and-store ctor
009ac290	ListSentinel_Ctor_sz10_009ac290	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
009b3430	PtrHolder_Alloc_sz18_009b3430	autoname-t6 [low]: Zeroes *param_1, malloc(0x18), stores ptr; opaque allocate-and-store ctor
009b3f00	StdList_Ctor_sz18_009b3f00	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
009b6f40	StdList_Ctor_sz18_009b6f40	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
009b8c00	Vector_InsertOrReallocPair_DefClassInfo	autoname-t6 [medium]: caller std::make_heap_pair_fixup; callees _Move_backward on pair<ulong,CDefClassInfo>, CCharString::operator=, insertion-sort shift: vector insert-with-realloc
009bdec0	ListSentinel_Ctor_sz24_009bdec0	autoname-t6 [medium]: malloc(0x24); self-referential next/prev = empty circular list sentinel ctor
009be170	ListSentinel_Ctor_sz24_009be170	autoname-t6 [medium]: malloc(0x24); self-referential next/prev = empty circular list sentinel ctor
009c2200	ListSentinel_Ctor_szc_009c2200	autoname-t6 [medium]: malloc(0xc); self-referential next/prev = empty circular list sentinel ctor
009c22b0	PtrHolder_Alloc_sz20_009c22b0	autoname-t6 [low]: Zeroes *param_1, malloc(0x20), stores ptr; opaque allocate-and-store ctor
009c2320	PtrHolder_Alloc_sz14_009c2320	autoname-t6 [low]: Zeroes *param_1, malloc(0x14), stores ptr; opaque allocate-and-store ctor
009c2540	ListSentinel_Ctor_szc_009c2540	autoname-t6 [medium]: malloc(0xc); self-referential next/prev = empty circular list sentinel ctor
009c25f0	StdList_Ctor_sz20_009c25f0	autoname-t6 [medium]: malloc(0x20) proxy node, count=0, sentinel next/prev self = std::list default ctor
009c26e0	StdList_Ctor_sz14_009c26e0	autoname-t6 [medium]: malloc(0x14) proxy node, count=0, sentinel next/prev self = std::list default ctor
009c2b00	StdList_Ctor_sz20_009c2b00	autoname-t6 [medium]: malloc(0x20) proxy node, count=0, sentinel next/prev self = std::list default ctor
009c2bd0	StdList_Ctor_sz14_009c2bd0	autoname-t6 [medium]: malloc(0x14) proxy node, count=0, sentinel next/prev self = std::list default ctor
009c6710	ListSentinel_Ctor_sz14_009c6710	autoname-t6 [medium]: malloc(0x14); self-referential next/prev = empty circular list sentinel ctor
009c67b0	ListSentinel_Ctor_szc_009c67b0	autoname-t6 [medium]: malloc(0xc); self-referential next/prev = empty circular list sentinel ctor
009c68d0	ListSentinel_Ctor_sz10_009c68d0	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
009c6910	ListSentinel_Ctor_szb8_009c6910	autoname-t6 [medium]: malloc(0xb8); self-referential next/prev = empty circular list sentinel ctor
009c6ac0	ListSentinel_Ctor_sz14_009c6ac0	autoname-t6 [medium]: malloc(0x14); self-referential next/prev = empty circular list sentinel ctor
009c6b60	ListSentinel_Ctor_szc_009c6b60	autoname-t6 [medium]: malloc(0xc); self-referential next/prev = empty circular list sentinel ctor
009c7000	ListSentinel_Ctor_sz10_009c7000	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
009c7730	ListSentinel_Ctor_szb8_009c7730	autoname-t6 [medium]: malloc(0xb8); self-referential next/prev = empty circular list sentinel ctor
009d2840	PtrHolder_Alloc_sz20_009d2840	autoname-t6 [low]: Zeroes *param_1, malloc(0x20), stores ptr; opaque allocate-and-store ctor
009d2ab0	StdList_Ctor_sz20_009d2ab0	autoname-t6 [medium]: malloc(0x20) proxy node, count=0, sentinel next/prev self = std::list default ctor
009d3890	StdList_Ctor_sz18_009d3890	autoname-t6 [medium]: malloc(0x18) proxy node, count=0, sentinel next/prev self = std::list default ctor
009d46d0	StdList_Ctor_sz20_009d46d0	autoname-t6 [medium]: malloc(0x20) proxy node, count=0, sentinel next/prev self = std::list default ctor
009d7740	ListSentinel_Ctor_sz10_009d7740	autoname-t6 [medium]: malloc(0x10); self-referential next/prev = empty circular list sentinel ctor
009d7850	PtrHolder_Alloc_sz14_009d7850	autoname-t6 [low]: Zeroes *param_1, malloc(0x14), stores ptr; opaque allocate-and-store ctor
009d7b40	StdList_Ctor_sz14_009d7b40	autoname-t6 [medium]: malloc(0x14) proxy node, count=0, sentinel next/prev self = std::list default ctor
009d7e10	StdTree_DefaultCtor_9d7e10	autoname-t6 [medium]: malloc(0x14) then head-node init (*node=0,+4=0,+8/+0xc=self, size param_1[1]=0) = std::_Tree default ctor
009d80c0	StdList_DefaultCtor_9d80c0	autoname-t6 [medium]: malloc(0x10), node->next=node->prev=node (circular sentinel) = std::list default ctor
009d83b0	Container_AllocAndStorePtr_9d83b0	autoname-t6 [low]: *param_1=0; malloc(0x28); *param_1=block - allocate-and-store proxy, no visible init
009d8410	StdTree_DefaultCtor_9d8410	autoname-t6 [medium]: malloc(0x28) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009d8530	StdTree_DefaultCtor_9d8530	autoname-t6 [medium]: malloc(0x28) + tree head-node self-ref init identical to 9d8410 = std::_Tree default ctor
009e4810	StdList_DefaultCtor_9e4810	autoname-t6 [medium]: malloc(0x40), node self-linked next/prev = std::list default ctor
009e48d0	StdList_DefaultCtor_9e48d0	autoname-t6 [medium]: malloc(0x40), node self-linked next/prev = std::list default ctor
009e6a70	ParticleMorphs_FindEntryByKey	autoname-t6 [medium]: unrolled-by-4 search over pair<EHeroMorphType,CParticleMorphs::CEntry>, compares string keys via CBasicString::Compare, calls _Cons_val
009e98c0	Vector_PushBackByte	autoname-t6 [medium]: push_back of 1-byte element (copies *param_2 single byte), falls back to vector_reallocate_with_padding on full
009ebcb0	Vector_InitAndAppendFour	autoname-t6 [medium]: zero-inits vector then appends four u32 (param_2..param_5) via VectorInsertElementRange growth
009eeb90	StdList_DefaultCtor_9eeb90	autoname-t6 [medium]: malloc(0x18), node self-linked next/prev = std::list default ctor
009eebe0	Container_AllocAndStorePtr_9eebe0	autoname-t6 [low]: *param_1=0; malloc(0x18); *param_1=block - allocate-and-store, no visible init
009eec60	Container_AllocAndStorePtr_9eec60	autoname-t6 [low]: *param_1=0; malloc(0x1c); *param_1=block - allocate-and-store, no visible init
009eee90	StdList_DefaultCtor_9eee90	autoname-t6 [medium]: malloc(0x18), node self-linked next/prev = std::list default ctor
009eef50	StdTree_DefaultCtor_9eef50	autoname-t6 [medium]: malloc(0x18) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009eefd0	StdTree_DefaultCtor_9eefd0	autoname-t6 [medium]: malloc(0x1c) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009ef870	StdTree_DefaultCtor_9ef870	autoname-t6 [medium]: malloc(0x18) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009efdf0	Vector_PushBackPolymorphicEntry	autoname-t6 [medium]: push_back of 0x1c-byte record with vtable PTR__vector_deleting_destructor + embedded CCharString copy; grows via std::vector_insert_fill_range
009eff60	StdTree_DefaultCtor_9eff60	autoname-t6 [medium]: malloc(0x1c) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009f0ce0	Container_AllocAndStorePtr_9f0ce0	autoname-t6 [low]: *param_1=0; malloc(0x24); *param_1=block - allocate-and-store, no visible init
009f0ef0	StdTree_DefaultCtor_9f0ef0	autoname-t6 [medium]: malloc(0x24) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009f13c0	StdTree_DefaultCtor_9f13c0	autoname-t6 [medium]: malloc(0x24) + tree head-node self-ref init (size=0) = std::_Tree default ctor
009f5600	CInputEventVector_PushBackAt0x14	autoname-t6 [high]: push_back of CInputEvent (elem 0x34) at vector base +0x14, bumps count at +0x1c; CInputEvent::CInputEvent + std__vector_CInputEvent_insert
009f6d50	CInputEventVector_PushBackAt0x04	autoname-t6 [high]: push_back of CInputEvent (elem 0x34) at vector base +0x04; CInputEvent::CInputEvent + std__vector_CInputEvent_insert
009f76f0	AllocArray_0x18Elements	autoname-t6 [medium]: returns malloc(count*0x18) or NULL when count==0 = array allocator for 0x18-byte elements
009f79d0	StdList_EraseNode	autoname-t6 [medium]: unlinks node (prev->next=next,next->prev=prev) then free(node) = list node erase; uses EH_epilog3 frame
009f7a30	StdList_DefaultCtor_9f7a30	autoname-t6 [medium]: malloc(0x18), node self-linked next/prev = std::list default ctor
009f7b60	MapIterator_CountDistance	autoname-t6 [low]: loops while iterator != end (Tree_const_iterator::operator!=) incrementing counter = std::distance over CCharString->long map
009f7bb0	StdList_DefaultCtor_9f7bb0	autoname-t6 [medium]: malloc(0x18), node self-linked next/prev = std::list default ctor
009f7d70	MapIterator_CountDistance_9f7d70	autoname-t6 [low]: loops while iterator != end incrementing counter = std::distance over CCharString->long map (variant of 9f7b60)
009f8740	StdList_DefaultCtor_9f8740	autoname-t6 [medium]: malloc(0x40), node self-linked next/prev = std::list default ctor
009f8ab0	StdList_DefaultCtor_9f8ab0	autoname-t6 [medium]: malloc(0x40), node self-linked next/prev = std::list default ctor
00a215a0	Container_AllocAndStorePtr_a215a0	autoname-t6 [low]: *param_1=0; malloc(0x28); *param_1=block - allocate-and-store, no visible init
00a21610	Container_AllocAndStorePtr_a21610	autoname-t6 [low]: *param_1=0; malloc(0x18); *param_1=block - allocate-and-store, no visible init
00a220a0	StdTree_DefaultCtor_a220a0	autoname-t6 [medium]: malloc(0x18) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a22360	StdTree_DefaultCtor_a22360	autoname-t6 [medium]: malloc(0x28) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a2abd0	Container_AllocAndStorePtr_a2abd0	autoname-t6 [low]: *param_1=0; malloc(0x20); *param_1=block - allocate-and-store, no visible init
00a2ac00	Container_AllocAndStorePtr_a2ac00	autoname-t6 [low]: *param_1=0; malloc(0x1c); *param_1=block - allocate-and-store, no visible init
00a2b890	StdTree_DefaultCtor_a2b890	autoname-t6 [medium]: malloc(0x20) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a2b8d0	StdTree_DefaultCtor_a2b8d0	autoname-t6 [medium]: malloc(0x1c) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a2c960	Vector_ReallocInsert_CScriptThing	autoname-t6 [medium]: caller vector_push_back_generic; mallocs cap*0x10, _Uninit_copy of CScriptThing, frees old buffer, updates begin/end/cap (this[0..2])
00a2cfa0	StdTree_DefaultCtor_ExtraFields_a2cfa0	autoname-t6 [medium]: tree head-node init (malloc 0x18) plus two extra owner fields param_1[3]=param_1[4]=0 = map/set wrapper default ctor
00a2d050	StdTree_DefaultCtor_a2d050	autoname-t6 [medium]: malloc(0x14) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a2d250	StdTree_DefaultCtor_a2d250	autoname-t6 [medium]: malloc(0x1c) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a2e200	StdTree_DefaultCtor_a2e200	autoname-t6 [medium]: malloc(0x20) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a39440	Container_AllocAndStorePtr_a39440	autoname-t6 [low]: *param_1=0; malloc(0x14); *param_1=block - allocate-and-store, no visible init
00a39510	StdTree_DefaultCtor_a39510	autoname-t6 [medium]: malloc(0x14) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a3ff40	StdList_DefaultCtor_a3ff40	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a40150	StdList_DefaultCtor_a40150	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a46530	Vector_InsertConditionalShift_Decal	autoname-t6 [medium]: caller _Copy_impl; callees _Move_backward on pair<pair<long,long>,CEngineTextureDecal>, CCharString::operator=, Vector_Insert_ConditionalShift
00a47ed0	StdList_DefaultCtor_a47ed0	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a47f30	StdList_DefaultCtor_a47f30	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a54110	StdList_DefaultCtor_a54110	autoname-t6 [medium]: malloc(0x10), node self-linked next/prev = std::list default ctor
00a54160	Container_AllocAndStorePtr_a54160	autoname-t6 [low]: *param_1=0; malloc(0x18); *param_1=block - allocate-and-store, no visible init
00a544a0	StdList_DefaultCtor_a544a0	autoname-t6 [medium]: malloc(0x10), node self-linked next/prev = std::list default ctor
00a544e0	StdTree_DefaultCtor_a544e0	autoname-t6 [medium]: malloc(0x18) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a54e10	StdTree_DefaultCtor_a54e10	autoname-t6 [medium]: malloc(0x18) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a60990	Container_AllocAndStorePtr_a60990	autoname-t6 [low]: *param_1=0; malloc(0x34); *param_1=block - allocate-and-store, no visible init
00a611d0	StdTree_DefaultCtor_a611d0	autoname-t6 [medium]: malloc(0x34) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a61730	StdTree_DefaultCtor_a61730	autoname-t6 [medium]: malloc(0x34) + tree head-node self-ref init (size=0) = std::_Tree default ctor
00a68910	CVolumeTexture_ExtractSlicesToTextures	autoname-t6 [medium]: locks CVolumeTexture, reads CPixelFormat depth, loops slices copying rows into per-slice CTexture::Initialise/Lock/Unlock
00a78680	PackedKeyList_Construct	autoname-t6 [medium]: __thiscall builds list header (malloc 0x10 self-linked) with packed key *param_1=param_2<<0x10 ^ param_3&0xffff, param_1[2]=0
00a7f450	StdList_DefaultCtor_a7f450	autoname-t6 [medium]: malloc(0x14), node self-linked next/prev = std::list default ctor
00a7f4b0	StdList_DefaultCtor_a7f4b0	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a7f550	StdList_DefaultCtor_a7f550	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a7f680	Container_AllocAndStorePtr_a7f680	autoname-t6 [low]: *param_1=0; malloc(0x18); *param_1=block - allocate-and-store, no visible init
00a7f6f0	Container_AllocAndStorePtr_a7f6f0	autoname-t6 [low]: *param_1=0; malloc(0x18); *param_1=block - allocate-and-store, no visible init
00a80480	StdList_DefaultCtor_a80480	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a80520	StdList_DefaultCtor_a80520	autoname-t6 [medium]: malloc(0xc), node self-linked next/prev = std::list default ctor
00a84b80	StdList_DefaultCtor_a84b80	autoname-t6 [medium]: malloc(0x14), node self-linked next/prev = std::list default ctor
00aaca40	StdList_DefaultCtor_aaca40	autoname-t6 [medium]: malloc(0x10), node self-linked next/prev = std::list default ctor
00aacd60	StdList_DefaultCtor_aacd60	autoname-t6 [medium]: malloc(0x10), node self-linked next/prev = std::list default ctor
00ac3a10	Object_FreeBufferAndDelete	autoname-t6 [medium]: frees held pointer *param_1 then operator_delete(param_1) = deleting destructor releasing owned buffer
00ad2330	Container_AllocAndStorePtr_ad2330	autoname-t6 [low]: *param_1=0; malloc(0x18); *param_1=block - allocate-and-store, no visible init
00ad2360	Container_AllocAndStorePtr_ad2360	autoname-t6 [low]: *param_1=0; malloc(0x20); *param_1=block - allocate-and-store, no visible init
00ad23a0	Container_AllocAndStorePtr_ad23a0	autoname-t6 [low]: *param_1=0; malloc(0x1c); *param_1=block - allocate-and-store, no visible init
00ad2450	Container_AllocAndStorePtr_ad2450	autoname-t6 [low]: *param_1=0; malloc(0x20); *param_1=block - allocate-and-store, no visible init
00ad2f20	StdTree_DefaultCtor_ad2f20	autoname-t6 [medium]: malloc(0x18) + tree head-node self-ref init (size=0) = std::_Tree default ctor
