x,y,height,theme,strength
16,25,63.6136,GROUND_SPOOKYGROUND,255
17,25,63.7297,GROUND_SPOOKYGROUND,255
18,25,63.9448,GROUND_SPOOKYGROUND,255
19,25,64.3225,GROUND_SPOOKYGROUND,255
20,25,64.5094,GROUND_SPOOKYGROUND,255
21,25,64.5931,GROUND_SPOOKYGROUND,255
22,25,64.6051,GROUND_SPOOKYGROUND,255
23,25,64.6171,GROUND_SPOOKYGROUND,255
24,25,64.6291,GROUND_SPOOKYGROUND,255
25,25,64.641,GROUND_SPOOKYGROUND,255
26,25,64.653,GROUND_SPOOKYGROUND,255
27,25,64.665,GROUND_SPOOKYGROUND,255
28,25,64.677,GROUND_SPOOKYGROUND,255
29,25,64.7398,GROUND_SPOOKYGROUND,255
30,25,65.0122,GROUND_SPOOKYGROUND,255
31,25,65.3339,GROUND_SPOOKYGROUND,255
32,25,65.532,GROUND_SPOOKYGROUND,255
33,25,66.0367,GROUND_SPOOKYGROUND,255
34,25,66.6142,GROUND_SPOOKYGROUND,255
35,25,67.7103,GROUND_SPOOKYGROUND,255
36,25,68.9945,GROUND_SPOOKYGROUND,255
37,25,69.5554,GROUND_SPOOKYGROUND,255
38,25,69.7881,GROUND_SPOOKYGROUND,255
39,25,69.5731,GROUND_SPOOKYGROUND,255
40,25,69.4116,GROUND_SPOOKYGROUND,255
41,25,69.2963,GROUND_SPOOKYGROUND,255
42,25,68.7993,GROUND_SPOOKYGROUND,255
43,25,67.8892,GROUND_SPOOKYGROUND,255
44,25,67.7313,GROUND_SPOOKYGROUND,255
45,25,67.3777,GROUND_SPOOKYGROUND,255
46,25,66.8937,GROUND_SPOOKYGROUND,255
47,25,66.2629,GROUND_SPOOKYGROUND,255
48,25,65.6483,GROUND_SPOOKYGROUND,255
49,25,64.786,GROUND_SPOOKYGROUND,255
50,25,63.9174,GROUND_SPOOKYGROUND,255
51,25,63.1022,GROUND_SPOOKYGROUND,255
52,25,61.7361,GROUND_SPOOKYGROUND,255
53,25,60.6749,GROUND_SPOOKYGROUND,255
54,25,60.0183,GROUND_SPOOKYGROUND,255
55,25,59.5178,GROUND_SPOOKYGROUND,255
56,25,59.0657,GROUND_SPOOKYGROUND,255
57,25,58.8163,GROUND_SPOOKYGROUND,255
58,25,58.7269,GROUND_SPOOKYGROUND,255
59,25,58.6375,GROUND_SPOOKYGROUND,255
60,25,58.5481,GROUND_SPOOKYGROUND,255
61,25,58.4587,GROUND_SPOOKYGROUND,255
62,25,58.3693,GROUND_SPOOKYGROUND,255
63,25,58.328,GROUND_SPOOKYGROUND,255
64,25,51.8431,GROUND_SPOOKYTREES,255
0,26,52.7095,GROUND_SPOOKYGROUND,255
1,26,55.0126,GROUND_SPOOKYGROUND,255
2,26,56.7185,GROUND_SPOOKYGROUND,255
3,26,57.9141,GROUND_SPOOKYGROUND,255
4,26,58.6398,GROUND_SPOOKYGROUND,255
5,26,58.9377,GROUND_SPOOKYGROUND,255
6,26,59.3031,GROUND_SPOOKYGROUND,255
7,26,60.127,GROUND_SPOOKYGROUND,255
8,26,60.7986,GROUND_SPOOKYGROUND,255
9,26,61.7133,GROUND_SPOOKYGROUND,255
10,26,61.8017,GROUND_SPOOKYGROUND,255
11,26,61.8491,GROUND_SPOOKYGROUND,255
12,26,62.16,GROUND_SPOOKYGROUND,255
13,26,62.6698,GROUND_SPOOKYGROUND,255
14,26,63.2656,GROUND_SPOOKYGROUND,255
15,26,63.7754,GROUND_SPOOKYGROUND,255
16,26,64.0863,GROUND_SPOOKYGROUND,255
17,26,64.2108,GROUND_SPOOKYGROUND,255
18,26,64.4464,GROUND_SPOOKYGROUND,255
19,26,64.8659,GROUND_SPOOKYGROUND,255
20,26,65.0734,GROUND_SPOOKYGROUND,255
21,26,65.1655,GROUND_SPOOKYGROUND,255
22,26,65.1774,GROUND_SPOOKYGROUND,255
23,26,65.1894,GROUND_SPOOKYGROUND,255
24,26,65.2014,GROUND_SPOOKYGROUND,255
25,26,65.2134,GROUND_SPOOKYGROUND,255
26,26,65.2253,GROUND_SPOOKYGROUND,255
27,26,65.2373,GROUND_SPOOKYGROUND,255
28,26,65.2493,GROUND_SPOOKYGROUND,255
29,26,65.3997,GROUND_SPOOKYGROUND,255
30,26,65.6701,GROUND_SPOOKYGROUND,255
31,26,66.4015,GROUND_SPOOKYGROUND,255
32,26,66.9736,GROUND_SPOOKYGROUND,255
33,26,67.419,GROUND_SPOOKYGROUND,255
34,26,68.3847,GROUND_SPOOKYGROUND,255
35,26,69.3565,GROUND_SPOOKYGROUND,255
36,26,70.2954,GROUND_SPOOKYGROUND,255
37,26,70.5335,GROUND_SPOOKYGROUND,255
38,26,70.7046,GROUND_SPOOKYGROUND,255
39,26,70.6933,GROUND_SPOOKYGROUND,255
40,26,70.5109,GROUND_SPOOKYGROUND,255
41,26,70.1924,GROUND_SPOOKYGROUND,255
42,26,69.5728,GROUND_SPOOKYGROUND,255
43,26,68.8065,GROUND_SPOOKYGROUND,255
44,26,68.1005,GROUND_SPOOKYGROUND,255
45,26,67.7147,GROUND_SPOOKYGROUND,255
46,26,67.1547,GROUND_SPOOKYGROUND,255
47,26,66.5651,GROUND_SPOOKYGROUND,255
48,26,65.7827,GROUND_SPOOKYGROUND,255
49,26,64.7812,GROUND_SPOOKYGROUND,255
50,26,63.9308,GROUND_SPOOKYGROUND,255
51,26,63.0298,GROUND_SPOOKYGROUND,255
52,26,61.6019,GROUND_SPOOKYGROUND,255
53,26,60.823,GROUND_SPOOKYGROUND,255
54,26,60.1271,GROUND_SPOOKYGROUND,255
55,26,59.6567,GROUND_SPOOKYGROUND,255
56,26,59.3945,GROUND_SPOOKYGROUND,255
57,26,59.3051,GROUND_SPOOKYGROUND,255
58,26,59.2157,GROUND_SPOOKYGROUND,255
59,26,59.1263,GROUND_SPOOKYGROUND,255
60,26,59.0369,GROUND_SPOOKYGROUND,255
61,26,58.9475,GROUND_SPOOKYGROUND,255
62,26,58.8582,GROUND_SPOOKYGROUND,255
63,26,58.8103,GROUND_SPOOKYGROUND,255
64,26,52.8451,GROUND_SPOOKYTREES,255
0,27,52.4829,GROUND_SPOOKYGROUND,255
1,27,54.9826,GROUND_SPOOKYGROUND,255
2,27,56.7909,GROUND_SPOOKYGROUND,255
3,27,57.9044,GROUND_SPOOKYGROUND,255
4,27,58.6295,GROUND_SPOOKYGROUND,255
5,27,59.1,GROUND_SPOOKYGROUND,255
6,27,59.3351,GROUND_SPOOKYGROUND,255
7,27,60.2192,GROUND_SPOOKYGROUND,255
8,27,60.9277,GROUND_SPOOKYGROUND,255
9,27,61.8617,GROUND_SPOOKYGROUND,255
10,27,62.0767,GROUND_SPOOKYGROUND,255
11,27,62.3217,GROUND_SPOOKYGROUND,255
12,27,62.6169,GROUND_SPOOKYGROUND,255
13,27,63.1424,GROUND_SPOOKYGROUND,255
14,27,63.7382,GROUND_SPOOKYGROUND,255
15,27,64.2481,GROUND_SPOOKYGROUND,255
16,27,64.5589,GROUND_SPOOKYGROUND,255
17,27,64.6918,GROUND_SPOOKYGROUND,255
18,27,64.948,GROUND_SPOOKYGROUND,255
19,27,65.3311,GROUND_SPOOKYGROUND,255
20,27,65.6373,GROUND_SPOOKYGROUND,255
21,27,65.7378,GROUND_SPOOKYGROUND,255
22,27,65.7498,GROUND_SPOOKYGROUND,255
23,27,65.7618,GROUND_SPOOKYGROUND,255
24,27,65.7737,GROUND_SPOOKYGROUND,255
25,27,65.7857,GROUND_SPOOKYGROUND,255
26,27,65.7977,GROUND_SPOOKYGROUND,255
27,27,65.8097,GROUND_SPOOKYGROUND,255
28,27,65.8852,GROUND_SPOOKYGROUND,255
29,27,66.4217,GROUND_SPOOKYGROUND,255
30,27,67.0573,GROUND_SPOOKYGROUND,255
31,27,67.8039,GROUND_SPOOKYGROUND,255
32,27,68.6473,GROUND_SPOOKYGROUND,255
33,27,69.0378,GROUND_SPOOKYGROUND,255
34,27,70.3315,GROUND_SPOOKYGROUND,255
35,27,70.722,GROUND_SPOOKYGROUND,255
36,27,71.327,GROUND_SPOOKYGROUND,255
37,27,71.5706,GROUND_SPOOKYGROUND,255
38,27,71.4672,GROUND_SPOOKYGROUND,255
39,27,71.3447,GROUND_SPOOKYGROUND,255
40,27,71.1714,GROUND_SPOOKYGROUND,255
41,27,70.9604,GROUND_SPOOKYGROUND,255
42,27,70.5149,GROUND_SPOOKYGROUND,255
43,27,69.672,GROUND_SPOOKYGROUND,255
44,27,68.6878,GROUND_SPOOKYGROUND,255
45,27,67.8204,GROUND_SPOOKYGROUND,255
46,27,67.2583,GROUND_SPOOKYGROUND,255
47,27,66.4351,GROUND_SPOOKYGROUND,255
48,27,65.7262,GROUND_SPOOKYGROUND,255
49,27,64.509,GROUND_SPOOKYGROUND,255
50,27,63.6508,GROUND_SPOOKYGROUND,255
51,27,62.7179,GROUND_SPOOKYGROUND,255
52,27,61.6874,GROUND_SPOOKYGROUND,255
53,27,60.9903,GROUND_SPOOKYGROUND,255
54,27,60.378,GROUND_SPOOKYGROUND,255
55,27,59.9727,GROUND_SPOOKYGROUND,255
56,27,59.8833,GROUND_SPOOKYGROUND,255
57,27,59.7939,GROUND_SPOOKYGROUND,255
58,27,59.7045,GROUND_SPOOKYGROUND,255
59,27,59.6151,GROUND_SPOOKYGROUND,255
60,27,59.5257,GROUND_SPOOKYGROUND,255
61,27,59.3949,GROUND_SPOOKYGROUND,255
62,27,59.3084,GROUND_SPOOKYGROUND,255
63,27,59.2612,GROUND_SPOOKYGROUND,255
64,27,52.2416,GROUND_SPOOKYTREES,255
0,28,52.5062,GROUND_SPOOKYGROUND,255
1,28,55.7858,GROUND_SPOOKYGROUND,255
2,28,56.9782,GROUND_SPOOKYGROUND,255
3,28,57.8541,GROUND_SPOOKYGROUND,255
4,28,58.5175,GROUND_SPOOKYGROUND,255
5,28,59.0058,GROUND_SPOOKYGROUND,255
6,28,59.3837,GROUND_SPOOKYGROUND,255
7,28,60.1554,GROUND_SPOOKYGROUND,255
8,28,61.2169,GROUND_SPOOKYGROUND,255
9,28,61.9945,GROUND_SPOOKYGROUND,255
10,28,62.3618,GROUND_SPOOKYGROUND,255
11,28,62.677,GROUND_SPOOKYGROUND,255
12,28,63.0398,GROUND_SPOOKYGROUND,255
13,28,63.6029,GROUND_SPOOKYGROUND,255
14,28,64.2108,GROUND_SPOOKYGROUND,255
15,28,64.719,GROUND_SPOOKYGROUND,255
16,28,65.0315,GROUND_SPOOKYGROUND,255
17,28,65.1605,GROUND_SPOOKYGROUND,255
18,28,65.4496,GROUND_SPOOKYGROUND,255
19,28,65.8699,GROUND_SPOOKYGROUND,255
20,28,66.1176,GROUND_SPOOKYGROUND,255
21,28,66.2505,GROUND_SPOOKYGROUND,255
22,28,66.3221,GROUND_SPOOKYGROUND,255
23,28,66.3341,GROUND_SPOOKYGROUND,255
24,28,66.3461,GROUND_SPOOKYGROUND,255
25,28,66.358,GROUND_SPOOKYGROUND,255
26,28,66.37,GROUND_SPOOKYGROUND,255
27,28,66.382,GROUND_SPOOKYGROUND,255
28,28,66.8713,GROUND_SPOOKYGROUND,255
29,28,67.4732,GROUND_SPOOKYGROUND,255
30,28,68.247,GROUND_SPOOKYGROUND,255
31,28,69.2005,GROUND_SPOOKYGROUND,255
32,28,70.143,GROUND_SPOOKYGROUND,255
33,28,71,GROUND_SPOOKYGROUND,255
34,28,71.5679,GROUND_SPOOKYGROUND,255
35,28,71.9584,GROUND_SPOOKYGROUND,255
36,28,72.1796,GROUND_SPOOKYGROUND,255
37,28,72.3684,GROUND_SPOOKYGROUND,255
38,28,72.2105,GROUND_SPOOKYGROUND,255
39,28,72.0526,GROUND_SPOOKYGROUND,255
40,28,71.8947,GROUND_SPOOKYGROUND,255
41,28,71.4683,GROUND_SPOOKYGROUND,255
42,28,70.8099,GROUND_SPOOKYGROUND,255
43,28,70.2546,GROUND_SPOOKYGROUND,255
44,28,69.2082,GROUND_SPOOKYGROUND,255
45,28,68.0032,GROUND_SPOOKYGROUND,255
46,28,67.173,GROUND_SPOOKYGROUND,255
47,28,66.3996,GROUND_SPOOKYGROUND,255
48,28,65.3596,GROUND_SPOOKYGROUND,255
49,28,64.3293,GROUND_SPOOKYGROUND,255
50,28,63.4091,GROUND_SPOOKYGROUND,255
51,28,62.3516,GROUND_SPOOKYGROUND,255
52,28,61.7,GROUND_SPOOKYGROUND,255
53,28,61.1112,GROUND_SPOOKYGROUND,255
54,28,60.7405,GROUND_SPOOKYGROUND,255
55,28,60.4615,GROUND_SPOOKYGROUND,255
56,28,60.3721,GROUND_SPOOKYGROUND,255
57,28,60.2827,GROUND_SPOOKYGROUND,255
58,28,60.1933,GROUND_SPOOKYGROUND,255
59,28,60.1039,GROUND_SPOOKYGROUND,255
60,28,59.9209,GROUND_SPOOKYGROUND,255
61,28,59.7478,GROUND_SPOOKYGROUND,255
62,28,59.595,GROUND_SPOOKYGROUND,255
63,28,59.5174,GROUND_SPOOKYGROUND,255
64,28,52.4827,GROUND_SPOOKYTREES,255
0,29,57,GROUND_SPOOKYGROUND,255
1,29,56.4289,GROUND_SPOOKYGROUND,255
2,29,57.1848,GROUND_SPOOKYTREES,255
3,29,57.7724,GROUND_SPOOKYTREES,255
4,29,58.3167,GROUND_SPOOKYTREES,255
5,29,58.7924,GROUND_SPOOKYTREES,255
6,29,59.2195,GROUND_SPOOKYTREES,255
7,29,59.6249,GROUND_SPOOKYGROUND,255
8,29,61.0113,GROUND_SPOOKYGROUND,255
9,29,61.9331,GROUND_SPOOKYGROUND,255
10,29,62.4889,GROUND_SPOOKYGROUND,255
11,29,63.0121,GROUND_SPOOKYGROUND,255
12,29,63.4113,GROUND_SPOOKYGROUND,255
13,29,64.0317,GROUND_SPOOKYGROUND,255
14,29,64.6698,GROUND_SPOOKYGROUND,255
15,29,65.1853,GROUND_SPOOKYGROUND,255
16,29,65.5041,GROUND_SPOOKYGROUND,255
17,29,65.6589,GROUND_SPOOKYGROUND,255
18,29,65.8851,GROUND_SPOOKYGROUND,255
19,29,66.3003,GROUND_SPOOKYGROUND,255
20,29,66.5963,GROUND_SPOOKYGROUND,255
21,29,66.8099,GROUND_SPOOKYGROUND,255
22,29,66.8945,GROUND_SPOOKYGROUND,255
23,29,66.9064,GROUND_SPOOKYGROUND,255
24,29,66.9184,GROUND_SPOOKYGROUND,255
25,29,66.9304,GROUND_SPOOKYGROUND,255
26,29,66.9424,GROUND_SPOOKYGROUND,255
27,29,67.292,GROUND_SPOOKYGROUND,255
28,29,67.8349,GROUND_SPOOKYGROUND,255
29,29,68.6882,GROUND_SPOOKYGROUND,255
30,29,69.6766,GROUND_SPOOKYGROUND,255
31,29,70.9871,GROUND_SPOOKYGROUND,255
32,29,71.6685,GROUND_SPOOKYGROUND,255
33,29,72.6626,GROUND_SPOOKYGROUND,255
34,29,72.8698,GROUND_SPOOKYGROUND,255
35,29,73.1948,GROUND_SPOOKYGROUND,255
36,29,73.0369,GROUND_SPOOKYGROUND,255
37,29,72.879,GROUND_SPOOKYGROUND,255
38,29,72.7211,GROUND_SPOOKYGROUND,255
39,29,72.5632,GROUND_SPOOKYGROUND,255
40,29,72.2613,GROUND_SPOOKYGROUND,255
41,29,71.8555,GROUND_SPOOKYGROUND,255
42,29,71.2115,GROUND_SPOOKYGROUND,255
43,29,70.4719,GROUND_SPOOKYGROUND,255
44,29,69.5414,GROUND_SPOOKYGROUND,255
45,29,68.3495,GROUND_SPOOKYGROUND,255
46,29,67.0421,GROUND_SPOOKYGROUND,255
47,29,65.8869,GROUND_SPOOKYGROUND,255
48,29,65.0553,GROUND_SPOOKYGROUND,255
49,29,64.3768,GROUND_SPOOKYGROUND,255
50,29,63.1021,GROUND_SPOOKYGROUND,255
51,29,62.4485,GROUND_SPOOKYGROUND,255
52,29,61.8435,GROUND_SPOOKYGROUND,255
53,29,61.4529,GROUND_SPOOKYGROUND,255
54,29,61.0396,GROUND_SPOOKYGROUND,255
55,29,60.9503,GROUND_SPOOKYGROUND,255
56,29,60.8609,GROUND_SPOOKYGROUND,255
57,29,60.7715,GROUND_SPOOKYGROUND,255
58,29,60.6821,GROUND_SPOOKYGROUND,255
59,29,60.5039,GROUND_SPOOKYGROUND,255
60,29,60.2828,GROUND_SPOOKYGROUND,255
61,29,59.9645,GROUND_SPOOKYGROUND,255
62,29,59.7006,GROUND_SPOOKYGROUND,255
63,29,59.4966,GROUND_SPOOKYGROUND,255
64,29,52.5731,GROUND_SPOOKYTREES,255
0,30,57,GROUND_SPOOKYGROUND,255
1,30,57.0481,GROUND_SPOOKYTREES,255
2,30,57.2966,GROUND_SPOOKYTREES,255
3,30,57.6399,GROUND_SPOOKYTREES,255
4,30,58.0576,GROUND_SPOOKYTREES,255
5,30,58.4497,GROUND_SPOOKYTREES,255
6,30,58.9754,GROUND_SPOOKYTREES,255
7,30,59.4653,GROUND_SPOOKYTREES,255
8,30,60.8734,GROUND_SPOOKYGROUND,255
9,30,61.8987,GROUND_SPOOKYGROUND,255
10,30,62.6154,GROUND_SPOOKYGROUND,255
11,30,63.2206,GROUND_SPOOKYGROUND,255
12,30,63.7151,GROUND_SPOOKYGROUND,255
13,30,64.4196,GROUND_SPOOKYGROUND,255
14,30,65.104,GROUND_SPOOKYGROUND,255
15,30,65.5804,GROUND_SPOOKYGROUND,255
16,30,65.9767,GROUND_SPOOKYGROUND,255
17,30,66.133,GROUND_SPOOKYGROUND,255
18,30,66.3391,GROUND_SPOOKYGROUND,255
19,30,66.6739,GROUND_SPOOKYGROUND,255
20,30,67.1062,GROUND_SPOOKYGROUND,255
21,30,67.3181,GROUND_SPOOKYGROUND,255
22,30,67.4668,GROUND_SPOOKYGROUND,255
23,30,67.4788,GROUND_SPOOKYGROUND,255
24,30,67.4908,GROUND_SPOOKYGROUND,255
25,30,67.5027,GROUND_SPOOKYGROUND,255
26,30,67.7798,GROUND_SPOOKYGROUND,255
27,30,68.0797,GROUND_SPOOKYGROUND,255
28,30,68.8094,GROUND_SPOOKYGROUND,255
29,30,70.0771,GROUND_SPOOKYGROUND,255
30,30,71.4364,GROUND_SPOOKYGROUND,255
31,30,72.337,GROUND_SPOOKYGROUND,255
32,30,73.2151,GROUND_SPOOKYGROUND,255
33,30,74.0583,GROUND_SPOOKYGROUND,255
34,30,74.226,GROUND_SPOOKYGROUND,255
35,30,74.1785,GROUND_SPOOKYGROUND,255
36,30,73.9796,GROUND_SPOOKYGROUND,255
37,30,73.7193,GROUND_SPOOKYGROUND,255
38,30,73.2317,GROUND_SPOOKYGROUND,255
39,30,72.8611,GROUND_SPOOKYGROUND,255
40,30,72.4747,GROUND_SPOOKYGROUND,255
41,30,72.0103,GROUND_SPOOKYGROUND,255
42,30,71.4563,GROUND_SPOOKYGROUND,255
43,30,70.5065,GROUND_SPOOKYGROUND,255
44,30,69.5636,GROUND_SPOOKYGROUND,255
45,30,68.5155,GROUND_SPOOKYGROUND,255
46,30,66.8897,GROUND_SPOOKYGROUND,255
47,30,65.747,GROUND_SPOOKYGROUND,255
48,30,65.0045,GROUND_SPOOKYGROUND,255
49,30,64.069,GROUND_SPOOKYGROUND,255
50,30,63.1187,GROUND_SPOOKYGROUND,255
51,30,62.5369,GROUND_SPOOKYGROUND,255
52,30,62.0863,GROUND_SPOOKYGROUND,255
53,30,61.7799,GROUND_SPOOKYGROUND,255
54,30,61.5285,GROUND_SPOOKYGROUND,255
55,30,61.4391,GROUND_SPOOKYGROUND,255
56,30,61.3497,GROUND_SPOOKYGROUND,255
57,30,61.2603,GROUND_SPOOKYGROUND,255
58,30,61.1277,GROUND_SPOOKYGROUND,255
59,30,60.8601,GROUND_SPOOKYGROUND,255
60,30,60.5091,GROUND_SPOOKYGROUND,255
61,30,60.0925,GROUND_SPOOKYGROUND,255
62,30,59.4859,GROUND_SPOOKYGROUND,255
63,30,59.1728,GROUND_SPOOKYGROUND,255
64,30,52.2221,GROUND_SPOOKYTREES,255
0,31,57,GROUND_SPOOKYGROUND,255
1,31,57.1917,GROUND_SPOOKYTREES,255
2,31,57.3439,GROUND_SPOOKYTREES,255
3,31,57.5477,GROUND_SPOOKYTREES,255
4,31,57.8144,GROUND_SPOOKYTREES,255
5,31,58.169,GROUND_SPOOKYTREES,255
6,31,58.5828,GROUND_SPOOKYTREES,255
7,31,59.1291,GROUND_SPOOKYTREES,255
8,31,60.2239,GROUND_SPOOKYTREES,255
9,31,61.3556,GROUND_SPOOKYGROUND,255
10,31,62.4749,GROUND_SPOOKYGROUND,255
11,31,63.1768,GROUND_SPOOKYGROUND,255
12,31,63.794,GROUND_SPOOKYGROUND,255
13,31,64.5131,GROUND_SPOOKYGROUND,255
14,31,65.2631,GROUND_SPOOKYGROUND,255
15,31,65.8809,GROUND_SPOOKYGROUND,255
16,31,66.2646,GROUND_SPOOKYGROUND,255
17,31,66.6017,GROUND_SPOOKYGROUND,255
18,31,66.8022,GROUND_SPOOKYGROUND,255
19,31,67.1396,GROUND_SPOOKYGROUND,255
20,31,67.6049,GROUND_SPOOKYGROUND,255
21,31,67.8899,GROUND_SPOOKYGROUND,255
22,31,68.0391,GROUND_SPOOKYGROUND,255
23,31,68.0511,GROUND_SPOOKYGROUND,255
24,31,68.0631,GROUND_SPOOKYGROUND,255
25,31,68.3162,GROUND_SPOOKYGROUND,255
26,31,68.5455,GROUND_SPOOKYGROUND,255
27,31,69.4688,GROUND_SPOOKYGROUND,255
28,31,70.3666,GROUND_SPOOKYGROUND,255
29,31,71.9062,GROUND_SPOOKYGROUND,255
30,31,72.9478,GROUND_SPOOKYGROUND,255
31,31,73.8658,GROUND_SPOOKYGROUND,255
32,31,74.8453,GROUND_SPOOKYTREES,255
33,31,75.1664,GROUND_SPOOKYTREES,255
34,31,74.987,GROUND_SPOOKYTREES,255
35,31,74.9121,GROUND_SPOOKYTREES,255
36,31,74.709,GROUND_SPOOKYTREES,255
37,31,74.2988,GROUND_SPOOKYTREES,255
38,31,73.7423,GROUND_SPOOKYGROUND,255
39,31,73.036,GROUND_SPOOKYGROUND,255
40,31,72.5955,GROUND_SPOOKYGROUND,255
41,31,72.0687,GROUND_SPOOKYGROUND,255
42,31,71.4042,GROUND_SPOOKYGROUND,255
43,31,70.681,GROUND_SPOOKYGROUND,255
44,31,69.6565,GROUND_SPOOKYGROUND,255
45,31,68.4483,GROUND_SPOOKYGROUND,255
46,31,67.0374,GROUND_SPOOKYGROUND,255
47,31,65.5592,GROUND_SPOOKYGROUND,255
48,31,64.762,GROUND_SPOOKYGROUND,255
49,31,63.7926,GROUND_SPOOKYGROUND,255
50,31,63.1888,GROUND_SPOOKYGROUND,255
51,31,62.7067,GROUND_SPOOKYGROUND,255
52,31,62.3754,GROUND_SPOOKYGROUND,255
53,31,62.1066,GROUND_SPOOKYGROUND,255
54,31,62.0173,GROUND_SPOOKYGROUND,255
55,31,61.9279,GROUND_SPOOKYGROUND,255
56,31,61.8385,GROUND_SPOOKYGROUND,255
57,31,61.7491,GROUND_SPOOKYGROUND,255
58,31,61.526,GROUND_SPOOKYGROUND,255
59,31,61.2444,GROUND_SPOOKYGROUND,255
60,31,60.7785,GROUND_SPOOKYGROUND,255
61,31,60.047,GROUND_SPOOKYGROUND,255
62,31,59.1221,GROUND_SPOOKYGROUND,255
63,31,57.3534,GROUND_SPOOKYGROUND,255
64,31,51.4795,GROUND_SPOOKYTREES,255
0,32,57.3003,GROUND_SPOOKYGROUND,255
1,32,57.3217,GROUND_SPOOKYTREES,255
2,32,57.3917,GROUND_SPOOKYTREES,255
3,32,57.4775,GROUND_SPOOKYTREES,255
4,32,57.6377,GROUND_SPOOKYTREES,255
5,32,57.9151,GROUND_SPOOKYTREES,255
6,32,58.3259,GROUND_SPOOKYTREES,255
7,32,58.8218,GROUND_SPOOKYTREES,255
8,32,59.9024,GROUND_SPOOKYTREES,255
9,32,61.1663,GROUND_SPOOKYTREES,255
10,32,62.3643,GROUND_SPOOKYGROUND,255
11,32,63.1847,GROUND_SPOOKYGROUND,255
12,32,63.9948,GROUND_SPOOKYGROUND,255
13,32,64.6489,GROUND_SPOOKYGROUND,255
14,32,65.343,GROUND_SPOOKYGROUND,255
15,32,66.1019,GROUND_SPOOKYGROUND,255
16,32,66.7232,GROUND_SPOOKYGROUND,255
17,32,67.0699,GROUND_SPOOKYGROUND,255
18,32,67.276,GROUND_SPOOKYGROUND,255
19,32,67.6313,GROUND_SPOOKYGROUND,255
20,32,68.0645,GROUND_SPOOKYGROUND,255
21,32,68.3922,GROUND_SPOOKYGROUND,255
22,32,68.5664,GROUND_SPOOKYGROUND,255
23,32,68.6235,GROUND_SPOOKYGROUND,255
24,32,68.6354,GROUND_SPOOKYGROUND,255
25,32,68.9613,GROUND_SPOOKYGROUND,255
26,32,69.6156,GROUND_SPOOKYGROUND,255
27,32,70.5449,GROUND_SPOOKYGROUND,255
28,32,72.1492,GROUND_SPOOKYGROUND,255
29,32,73.4455,GROUND_SPOOKYGROUND,255
30,32,74.4797,GROUND_SPOOKYGROUND,255
31,32,75.3513,GROUND_SPOOKYTREES,255
32,32,75.6946,GROUND_SPOOKYTREES,255
33,32,75.7681,GROUND_SPOOKYTREES,255
34,32,75.7005,GROUND_SPOOKYTREES,255
35,32,75.6252,GROUND_SPOOKYTREES,255
36,32,75.4128,GROUND_SPOOKYTREES,255
37,32,74.9808,GROUND_SPOOKYTREES,255
38,32,74.2529,GROUND_SPOOKYTREES,255
39,32,73.3047,GROUND_SPOOKYGROUND,255
40,32,72.421,GROUND_SPOOKYGROUND,255
41,32,72.0153,GROUND_SPOOKYGROUND,255
42,32,71.3316,GROUND_SPOOKYGROUND,255
43,32,70.6302,GROUND_SPOOKYGROUND,255
44,32,69.721,GROUND_SPOOKYGROUND,255
45,32,68.269,GROUND_SPOOKYGROUND,255
46,32,66.67,GROUND_SPOOKYGROUND,255
47,32,65.5444,GROUND_SPOOKYGROUND,255
48,32,64.5609,GROUND_SPOOKYGROUND,255
49,32,63.9428,GROUND_SPOOKYGROUND,255
50,32,63.3243,GROUND_SPOOKYGROUND,255
51,32,62.9087,GROUND_SPOOKYGROUND,255
52,32,62.6848,GROUND_SPOOKYGROUND,255
53,32,62.5954,GROUND_SPOOKYGROUND,255
54,32,62.5061,GROUND_SPOOKYGROUND,255
55,32,62.4167,GROUND_SPOOKYGROUND,255
56,32,62.3273,GROUND_SPOOKYGROUND,255
57,32,62.1937,GROUND_SPOOKYGROUND,255
58,32,61.9713,GROUND_SPOOKYGROUND,255
59,32,61.5581,GROUND_SPOOKYGROUND,255
60,32,61.0036,GROUND_SPOOKYGROUND,255
61,32,60.1311,GROUND_SPOOKYGROUND,255
62,32,58.8609,GROUND_SPOOKYGROUND,255
63,32,56.7118,GROUND_SPOOKYGROUND,255
64,32,50,GROUND_SPOOKYGROUND,255
0,33,57.5721,GROUND_SPOOKYGROUND,255
1,33,57.5574,GROUND_SPOOKYTREES,255
2,33,57.5159,GROUND_SPOOKYTREES,255
3,33,57.5017,GROUND_SPOOKYTREES,255
4,33,57.5674,GROUND_SPOOKYTREES,255
5,33,57.766,GROUND_SPOOKYTREES,255
6,33,58.1239,GROUND_SPOOKYTREES,255
7,33,58.6387,GROUND_SPOOKYTREES,255
8,33,59.6522,GROUND_SPOOKYTREES,255
9,33,60.7844,GROUND_SPOOKYTREES,255
10,33,62.072,GROUND_SPOOKYGROUND,255
11,33,63.2393,GROUND_SPOOKYGROUND,255
12,33,64.1007,GROUND_SPOOKYGROUND,255
13,33,64.7903,GROUND_SPOOKYGROUND,255
14,33,65.4227,GROUND_SPOOKYGROUND,255
15,33,66.2408,GROUND_SPOOKYGROUND,255
16,33,66.9629,GROUND_SPOOKYGROUND,255
17,33,67.5358,GROUND_SPOOKYGROUND,255
