address	name	module	calling_convention	return_type	parameter_count	parameter_types	evidence
004debc4	CGoldDef::Transfer	CGoldDef	__thiscall	void	2	CGoldDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CGoldDef::Transfer(class CPersistContext &)
004dec1c	CCoinGameObstacleDef::Transfer	CCoinGameObstacleDef	__thiscall	void	2	CCoinGameObstacleDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CCoinGameObstacleDef::Transfer(class CPersistContext &)
004ded48	CTavernGameSpotTheAdditionDef::GetSizeofClass	CTavernGameSpotTheAdditionDef	__thiscall	ulong	1	CTavernGameSpotTheAdditionDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTavernGameSpotTheAdditionDef::GetSizeofClass(void)
004def76	CResurrectionItemDef::Transfer	CResurrectionItemDef	__thiscall	void	2	CResurrectionItemDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CResurrectionItemDef::Transfer(class CPersistContext &)
004defa3	CKrakenDef::GetSizeofClass	CKrakenDef	__thiscall	ulong	1	CKrakenDef *	VC7.1 undname: public: virtual unsigned long __thiscall CKrakenDef::GetSizeofClass(void)
004df0f7	CAICreatureWillPowerIndicatorDef::Transfer	CAICreatureWillPowerIndicatorDef	__thiscall	void	2	CAICreatureWillPowerIndicatorDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CAICreatureWillPowerIndicatorDef::Transfer(class CPersistContext &)
004df31c	CCameraCollisionDef::Transfer	CCameraCollisionDef	__thiscall	void	2	CCameraCollisionDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CCameraCollisionDef::Transfer(class CPersistContext &)
004df3b4	CObstacleNavigatorExternalInterface::FindPosZAt	CObstacleNavigatorExternalInterface	__thiscall	float	3	CObstacleNavigatorExternalInterface *,C3DVector const &,bool	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::FindPosZAt(class C3DVector const &,bool)const
004df3bd	CObstacleNavigatorExternalInterface::FindPosZAtIncludingThemes	CObstacleNavigatorExternalInterface	__thiscall	float	3	CObstacleNavigatorExternalInterface *,C3DVector const &,bool	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::FindPosZAtIncludingThemes(class C3DVector const &,bool)const
004df3c6	CObstacleNavigatorExternalInterface::IsMovementBlockedAt	CObstacleNavigatorExternalInterface	__thiscall	bool	5	CObstacleNavigatorExternalInterface *,C3DVector const &,C3DVector const &,bool &,bool &	VC7.1 undname: public: virtual bool __thiscall CObstacleNavigatorExternalInterface::IsMovementBlockedAt(class C3DVector const &,class C3DVector const &,bool &,bool &)const
004df3cb	CObstacleNavigatorExternalInterface::GetTerrainDesirabilityAt	CObstacleNavigatorExternalInterface	__thiscall	float	2	CObstacleNavigatorExternalInterface *,C3DVector const &	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetTerrainDesirabilityAt(class C3DVector const &)const
004df3d4	CObstacleNavigatorExternalInterface::GetTerrainHeightAt	CObstacleNavigatorExternalInterface	__thiscall	float	2	CObstacleNavigatorExternalInterface *,C3DVector const &	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetTerrainHeightAt(class C3DVector const &)const
004df3dd	CObstacleNavigatorExternalInterface::GetThemeHeightAt	CObstacleNavigatorExternalInterface	__thiscall	float	2	CObstacleNavigatorExternalInterface *,C3DVector const &	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetThemeHeightAt(class C3DVector const &)const
004df3e6	CObstacleNavigatorExternalInterface::GetNavigationLevelAt	CObstacleNavigatorExternalInterface	__thiscall	long	2	CObstacleNavigatorExternalInterface *,C3DVector const &	VC7.1 undname: public: virtual long __thiscall CObstacleNavigatorExternalInterface::GetNavigationLevelAt(class C3DVector const &)const
004df3eb	CObstacleNavigatorExternalInterface::PeekNavigatorRadius	CObstacleNavigatorExternalInterface	__thiscall	float	2	CObstacleNavigatorExternalInterface *,bool	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::PeekNavigatorRadius(bool)const
004df434	CObstacleNavigatorExternalInterface::PeekNavigatorPosition2D	CObstacleNavigatorExternalInterface	__thiscall	C2DVector	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class C2DVector __thiscall CObstacleNavigatorExternalInterface::PeekNavigatorPosition2D(void)const
004df44e	CObstacleNavigatorExternalInterface::PeekNavigatorPosition3D	CObstacleNavigatorExternalInterface	__thiscall	C3DVector	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class C3DVector __thiscall CObstacleNavigatorExternalInterface::PeekNavigatorPosition3D(void)const
004df46e	CObstacleNavigatorExternalInterface::PeekNavigatorMaxSpeed	CObstacleNavigatorExternalInterface	__thiscall	float	2	CObstacleNavigatorExternalInterface *,C3DVector const &	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::PeekNavigatorMaxSpeed(class C3DVector const &)const
004df477	CObstacleNavigatorExternalInterface::GetNavigatorObstacles	CObstacleNavigatorExternalInterface	__thiscall	std::vector<CSteeringAgent const *,std::allocator<CSteeringAgent const *> > const &	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class std::vector<class CSteeringAgent const *,class std::allocator<class CSteeringAgent const *> > const & __thiscall CObstacleNavigatorExternalInterface::GetNavigatorObstacles(void)const
004df47b	CObstacleNavigatorExternalInterface::GetNavigatorObstacles	CObstacleNavigatorExternalInterface	__thiscall	std::vector<CSteeringAgent const *,std::allocator<CSteeringAgent const *> > &	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class std::vector<class CSteeringAgent const *,class std::allocator<class CSteeringAgent const *> > & __thiscall CObstacleNavigatorExternalInterface::GetNavigatorObstacles(void)
004df47f	CObstacleNavigatorExternalInterface::GetPNavigatorObstacles	CObstacleNavigatorExternalInterface	__thiscall	std::vector<CSteeringAgent const *,std::allocator<CSteeringAgent const *> > *	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class std::vector<class CSteeringAgent const *,class std::allocator<class CSteeringAgent const *> > * __thiscall CObstacleNavigatorExternalInterface::GetPNavigatorObstacles(void)
004df482	CObstacleNavigatorExternalInterface::GetPThingToNotAvoid	CObstacleNavigatorExternalInterface	__thiscall	CSteeringAgent const *	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class CSteeringAgent const * __thiscall CObstacleNavigatorExternalInterface::GetPThingToNotAvoid(void)const
004df485	CObstacleNavigatorExternalInterface::GetProximityForDirectApproach	CObstacleNavigatorExternalInterface	__thiscall	float	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetProximityForDirectApproach(void)const
004df48c	CObstacleNavigatorExternalInterface::GetConstantFPS	CObstacleNavigatorExternalInterface	__thiscall	long	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual long __thiscall CObstacleNavigatorExternalInterface::GetConstantFPS(void)const
004df492	CObstacleNavigatorExternalInterface::GetMinPathCost	CObstacleNavigatorExternalInterface	__thiscall	float	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetMinPathCost(void)const
004df499	CObstacleNavigatorExternalInterface::GetMaxPathCost	CObstacleNavigatorExternalInterface	__thiscall	float	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetMaxPathCost(void)const
004df4a0	CObstacleNavigatorExternalInterface::IsPlayer	CObstacleNavigatorExternalInterface	__thiscall	bool	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual bool __thiscall CObstacleNavigatorExternalInterface::IsPlayer(void)const
004df4a3	CObstacleNavigatorExternalInterface::GetForwardNavigationWidthExtension	CObstacleNavigatorExternalInterface	__thiscall	float	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual float __thiscall CObstacleNavigatorExternalInterface::GetForwardNavigationWidthExtension(void)const
004df4aa	CObstacleNavigatorExternalInterface::IsDead	CObstacleNavigatorExternalInterface	__thiscall	bool	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual bool __thiscall CObstacleNavigatorExternalInterface::IsDead(void)const
004df4ca	CObstacleNavigatorExternalInterface::Clone	CObstacleNavigatorExternalInterface	__thiscall	CNavigatorExternalInterface *	1	CObstacleNavigatorExternalInterface *	VC7.1 undname: public: virtual class CNavigatorExternalInterface * __thiscall CObstacleNavigatorExternalInterface::Clone(void)const
004dfeb3	CCarryableDef::Copy	CCarryableDef	__thiscall	void	2	CCarryableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCarryableDef::Copy(class CDefClassBase const *)
004dff9f	CVillageDef::GetSizeofClass	CVillageDef	__thiscall	ulong	1	CVillageDef *	VC7.1 undname: public: virtual unsigned long __thiscall CVillageDef::GetSizeofClass(void)
004dffa5	CVillageMemberDef::Copy	CVillageMemberDef	__thiscall	void	2	CVillageMemberDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CVillageMemberDef::Copy(class CDefClassBase const *)
004dffbe	CBedDef::Copy	CBedDef	__thiscall	void	2	CBedDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBedDef::Copy(class CDefClassBase const *)
004dfff6	CSmokeGeneratorDef::Copy	CSmokeGeneratorDef	__thiscall	void	2	CSmokeGeneratorDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSmokeGeneratorDef::Copy(class CDefClassBase const *)
004e0015	CCreatureNavigationDef::Copy	CCreatureNavigationDef	__thiscall	void	2	CCreatureNavigationDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCreatureNavigationDef::Copy(class CDefClassBase const *)
004e00a3	CReadableDef::Copy	CReadableDef	__thiscall	void	2	CReadableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CReadableDef::Copy(class CDefClassBase const *)
004e00e9	CQuestCardDef::GetSizeofClass	CQuestCardDef	__thiscall	ulong	1	CQuestCardDef *	VC7.1 undname: public: virtual unsigned long __thiscall CQuestCardDef::GetSizeofClass(void)
004e01a7	CBuyHouseDef::Copy	CBuyHouseDef	__thiscall	void	2	CBuyHouseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBuyHouseDef::Copy(class CDefClassBase const *)
004e01c0	CWifeDef::Copy	CWifeDef	__thiscall	void	2	CWifeDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CWifeDef::Copy(class CDefClassBase const *)
004e01d9	CDoorDef::Copy	CDoorDef	__thiscall	void	2	CDoorDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDoorDef::Copy(class CDefClassBase const *)
004e021d	CKickableDef::Copy	CKickableDef	__thiscall	void	2	CKickableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CKickableDef::Copy(class CDefClassBase const *)
004e0279	CLightDef::Copy	CLightDef	__thiscall	void	2	CLightDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CLightDef::Copy(class CDefClassBase const *)
004e02ed	CSpotLightDef::Copy	CSpotLightDef	__thiscall	void	2	CSpotLightDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSpotLightDef::Copy(class CDefClassBase const *)
004e0331	CHeroDef::Copy	CHeroDef	__thiscall	void	2	CHeroDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroDef::Copy(class CDefClassBase const *)
004e03cf	CPerceivedThingDef::Copy	CPerceivedThingDef	__thiscall	void	2	CPerceivedThingDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CPerceivedThingDef::Copy(class CDefClassBase const *)
004e0425	CStealthDef::Copy	CStealthDef	__thiscall	void	2	CStealthDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CStealthDef::Copy(class CDefClassBase const *)
004e046f	CTrophyDef::Copy	CTrophyDef	__thiscall	void	2	CTrophyDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTrophyDef::Copy(class CDefClassBase const *)
004e05a8	CExplodingObjectDef::Copy	CExplodingObjectDef	__thiscall	void	2	CExplodingObjectDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CExplodingObjectDef::Copy(class CDefClassBase const *)
004e05da	CLookDef::Copy	CLookDef	__thiscall	void	2	CLookDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CLookDef::Copy(class CDefClassBase const *)
004e064e	CEnemyDef::Copy	CEnemyDef	__thiscall	void	2	CEnemyDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CEnemyDef::Copy(class CDefClassBase const *)
004e0667	COpinionOfHeroDef::Copy	COpinionOfHeroDef	__thiscall	void	2	COpinionOfHeroDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall COpinionOfHeroDef::Copy(class CDefClassBase const *)
004e0701	CShopDef::GetSizeofClass	CShopDef	__thiscall	ulong	1	CShopDef *	VC7.1 undname: public: virtual unsigned long __thiscall CShopDef::GetSizeofClass(void)
004e0707	CStockItemDef::Copy	CStockItemDef	__thiscall	void	2	CStockItemDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CStockItemDef::Copy(class CDefClassBase const *)
004e074b	CTimeAppearanceFadeDef::Copy	CTimeAppearanceFadeDef	__thiscall	void	2	CTimeAppearanceFadeDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTimeAppearanceFadeDef::Copy(class CDefClassBase const *)
004e077d	CGiftDef::Copy	CGiftDef	__thiscall	void	2	CGiftDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CGiftDef::Copy(class CDefClassBase const *)
004e088a	CExperienceDef::GetSizeofClass	CExperienceDef	__thiscall	ulong	1	CExperienceDef *	VC7.1 undname: public: virtual unsigned long __thiscall CExperienceDef::GetSizeofClass(void)
004e091a	CHeroSuitDef::GetSizeofClass	CHeroSuitDef	__thiscall	ulong	1	CHeroSuitDef *	VC7.1 undname: public: virtual unsigned long __thiscall CHeroSuitDef::GetSizeofClass(void)
004e091e	CHighlightItemDef::Copy	CHighlightItemDef	__thiscall	void	2	CHighlightItemDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHighlightItemDef::Copy(class CDefClassBase const *)
004e0a4e	CBoastingPodiumDef::Copy	CBoastingPodiumDef	__thiscall	void	2	CBoastingPodiumDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBoastingPodiumDef::Copy(class CDefClassBase const *)
004e0a67	CShipDef::Copy	CShipDef	__thiscall	void	2	CShipDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CShipDef::Copy(class CDefClassBase const *)
004e0bb9	CParticleAttacherDef::GetSizeofClass	CParticleAttacherDef	__thiscall	ulong	1	CParticleAttacherDef *	VC7.1 undname: public: virtual unsigned long __thiscall CParticleAttacherDef::GetSizeofClass(void)
004e0ca7	CExpressionSubDef::Copy	CExpressionSubDef	__thiscall	void	2	CExpressionSubDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CExpressionSubDef::Copy(class CDefClassBase const *)
004e0cc0	CSummonableCreatureDef::Copy	CSummonableCreatureDef	__thiscall	void	2	CSummonableCreatureDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSummonableCreatureDef::Copy(class CDefClassBase const *)
004e0d33	COccupiableDef::Copy	COccupiableDef	__thiscall	void	2	COccupiableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall COccupiableDef::Copy(class CDefClassBase const *)
004e0e0a	CInterestingToVillagersDef::Copy	CInterestingToVillagersDef	__thiscall	void	2	CInterestingToVillagersDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CInterestingToVillagersDef::Copy(class CDefClassBase const *)
004e0e23	CGuardDef::Copy	CGuardDef	__thiscall	void	2	CGuardDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CGuardDef::Copy(class CDefClassBase const *)
004e0e79	CActivateQuestDef::Copy	CActivateQuestDef	__thiscall	void	2	CActivateQuestDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CActivateQuestDef::Copy(class CDefClassBase const *)
004e0e98	CCrateStackDef::Copy	CCrateStackDef	__thiscall	void	2	CCrateStackDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCrateStackDef::Copy(class CDefClassBase const *)
004e0eb7	COverheadDisplayDef::Copy	COverheadDisplayDef	__thiscall	void	2	COverheadDisplayDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall COverheadDisplayDef::Copy(class CDefClassBase const *)
004e0ee3	CTavernTableDef::Copy	CTavernTableDef	__thiscall	void	2	CTavernTableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernTableDef::Copy(class CDefClassBase const *)
004e0f02	CTavernDef::Copy	CTavernDef	__thiscall	void	2	CTavernDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernDef::Copy(class CDefClassBase const *)
004e0f1b	CDrunkennessDef::Copy	CDrunkennessDef	__thiscall	void	2	CDrunkennessDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDrunkennessDef::Copy(class CDefClassBase const *)
004e0f34	CFireballSpellLevelDef::Copy	CFireballSpellLevelDef	__thiscall	void	2	CFireballSpellLevelDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CFireballSpellLevelDef::Copy(class CDefClassBase const *)
004e0f4d	CThingDrainLifeShotDef::Copy	CThingDrainLifeShotDef	__thiscall	void	2	CThingDrainLifeShotDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CThingDrainLifeShotDef::Copy(class CDefClassBase const *)
004e0fed	CGoldDef::Copy	CGoldDef	__thiscall	void	2	CGoldDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CGoldDef::Copy(class CDefClassBase const *)
004e1086	CTavernGameDef::GetSizeofClass	CTavernGameDef	__thiscall	ulong	1	CTavernGameDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTavernGameDef::GetSizeofClass(void)
004e10a8	CCoinGameObstacleDef::Copy	CCoinGameObstacleDef	__thiscall	void	2	CCoinGameObstacleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCoinGameObstacleDef::Copy(class CDefClassBase const *)
004e10c1	CTavernGameCoinBaseDef::Copy	CTavernGameCoinBaseDef	__thiscall	void	2	CTavernGameCoinBaseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernGameCoinBaseDef::Copy(class CDefClassBase const *)
004e1127	CTavernGameShoveHaPennyDef::GetSizeofClass	CTavernGameShoveHaPennyDef	__thiscall	ulong	1	CTavernGameShoveHaPennyDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTavernGameShoveHaPennyDef::GetSizeofClass(void)
004e112d	CTavernGameCoinGolfDef::Copy	CTavernGameCoinGolfDef	__thiscall	void	2	CTavernGameCoinGolfDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernGameCoinGolfDef::Copy(class CDefClassBase const *)
004e11bd	CTavernGameCardBaseDef::GetSizeofClass	CTavernGameCardBaseDef	__thiscall	ulong	1	CTavernGameCardBaseDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTavernGameCardBaseDef::GetSizeofClass(void)
004e1225	CDecapitationDef::Copy	CDecapitationDef	__thiscall	void	2	CDecapitationDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CDecapitationDef::Copy(class CDefClassBase const *)
004e1287	CWallMountEffectsDef::Copy	CWallMountEffectsDef	__thiscall	void	2	CWallMountEffectsDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CWallMountEffectsDef::Copy(class CDefClassBase const *)
004e12b3	CFishDef::Copy	CFishDef	__thiscall	void	2	CFishDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CFishDef::Copy(class CDefClassBase const *)
004e1315	CTeleporterDef::Copy	CTeleporterDef	__thiscall	void	2	CTeleporterDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTeleporterDef::Copy(class CDefClassBase const *)
004e135e	CExplosionDef::GetSizeofClass	CExplosionDef	__thiscall	ulong	1	CExplosionDef *	VC7.1 undname: public: virtual unsigned long __thiscall CExplosionDef::GetSizeofClass(void)
004e1362	CHeroSpecialMovementDef::Copy	CHeroSpecialMovementDef	__thiscall	void	2	CHeroSpecialMovementDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroSpecialMovementDef::Copy(class CDefClassBase const *)
004e1394	CResurrectionItemDef::Copy	CResurrectionItemDef	__thiscall	void	2	CResurrectionItemDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CResurrectionItemDef::Copy(class CDefClassBase const *)
004e148f	CKrakenTentacleDef::Copy	CKrakenTentacleDef	__thiscall	void	2	CKrakenTentacleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CKrakenTentacleDef::Copy(class CDefClassBase const *)
004e14fd	CAICreatureWillPowerIndicatorDef::Copy	CAICreatureWillPowerIndicatorDef	__thiscall	void	2	CAICreatureWillPowerIndicatorDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CAICreatureWillPowerIndicatorDef::Copy(class CDefClassBase const *)
004e1533	CMultiStaticMeshDef::GetSizeofClass	CMultiStaticMeshDef	__thiscall	ulong	1	CMultiStaticMeshDef *	VC7.1 undname: public: virtual unsigned long __thiscall CMultiStaticMeshDef::GetSizeofClass(void)
004e157c	CCarriedReadableDef::Copy	CCarriedReadableDef	__thiscall	void	2	CCarriedReadableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCarriedReadableDef::Copy(class CDefClassBase const *)
004e159b	CFishingRodDef::Copy	CFishingRodDef	__thiscall	void	2	CFishingRodDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CFishingRodDef::Copy(class CDefClassBase const *)
004e1744	CRumbleDef::GetSizeofClass	CRumbleDef	__thiscall	ulong	1	CRumbleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CRumbleDef::GetSizeofClass(void)
004e1765	CSoundAtmospheresDef::GetSizeofClass	CSoundAtmospheresDef	__thiscall	ulong	1	CSoundAtmospheresDef *	VC7.1 undname: public: virtual unsigned long __thiscall CSoundAtmospheresDef::GetSizeofClass(void)
004e1769	CNymphDef::Copy	CNymphDef	__thiscall	void	2	CNymphDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CNymphDef::Copy(class CDefClassBase const *)
004e17cd	CSummonDef::Copy	CSummonDef	__thiscall	void	2	CSummonDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSummonDef::Copy(class CDefClassBase const *)
004e187e	CCameraCollisionDef::Copy	CCameraCollisionDef	__thiscall	void	2	CCameraCollisionDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCameraCollisionDef::Copy(class CDefClassBase const *)
004e1897	CTCVolumeContainmentTrackerDef::Copy	CTCVolumeContainmentTrackerDef	__thiscall	void	2	CTCVolumeContainmentTrackerDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTCVolumeContainmentTrackerDef::Copy(class CDefClassBase const *)
004e18c9	CWillResponseDef::Copy	CWillResponseDef	__thiscall	void	2	CWillResponseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CWillResponseDef::Copy(class CDefClassBase const *)
004e1913	CBettingDef::Copy	CBettingDef	__thiscall	void	2	CBettingDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBettingDef::Copy(class CDefClassBase const *)
004e1975	COracleMinigameDef::Copy	COracleMinigameDef	__thiscall	void	2	COracleMinigameDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall COracleMinigameDef::Copy(class CDefClassBase const *)
004e19dd	CFireheartMinigameDef::Copy	CFireheartMinigameDef	__thiscall	void	2	CFireheartMinigameDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CFireheartMinigameDef::Copy(class CDefClassBase const *)
004e1a21	CLightningOrbDef::Copy	CLightningOrbDef	__thiscall	void	2	CLightningOrbDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CLightningOrbDef::Copy(class CDefClassBase const *)
004e1a59	CHasNameDef::Copy	CHasNameDef	__thiscall	void	2	CHasNameDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHasNameDef::Copy(class CDefClassBase const *)
004e1ddc	CCarryingDef::Copy	CCarryingDef	__thiscall	void	2	CCarryingDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCarryingDef::Copy(class CDefClassBase const *)
004e1e01	CVillageDef::Copy	CVillageDef	__thiscall	void	2	CVillageDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CVillageDef::Copy(class CDefClassBase const *)
004e238c	CBuyableHouseDef::Copy	CBuyableHouseDef	__thiscall	void	2	CBuyableHouseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBuyableHouseDef::Copy(class CDefClassBase const *)
004e2442	CCreatureGeneratorDef::Copy	CCreatureGeneratorDef	__thiscall	void	2	CCreatureGeneratorDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCreatureGeneratorDef::Copy(class CDefClassBase const *)
004e2497	CContainerRewardHeroDef::GetSizeofClass	CContainerRewardHeroDef	__thiscall	ulong	1	CContainerRewardHeroDef *	VC7.1 undname: public: virtual unsigned long __thiscall CContainerRewardHeroDef::GetSizeofClass(void)
004e249b	CContainerRewardHeroDef::Copy	CContainerRewardHeroDef	__thiscall	void	2	CContainerRewardHeroDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CContainerRewardHeroDef::Copy(class CDefClassBase const *)
004e26b6	CWeaponDef::GetSizeofClass	CWeaponDef	__thiscall	ulong	1	CWeaponDef *	VC7.1 undname: public: virtual unsigned long __thiscall CWeaponDef::GetSizeofClass(void)
004e2865	CFlammableDef::GetSizeofClass	CFlammableDef	__thiscall	ulong	1	CFlammableDef *	VC7.1 undname: public: virtual unsigned long __thiscall CFlammableDef::GetSizeofClass(void)
004e28b2	CSkeletalMorphDef::GetSizeofClass	CSkeletalMorphDef	__thiscall	ulong	1	CSkeletalMorphDef *	VC7.1 undname: public: virtual unsigned long __thiscall CSkeletalMorphDef::GetSizeofClass(void)
004e28b6	CSkeletalMorphDef::Copy	CSkeletalMorphDef	__thiscall	void	2	CSkeletalMorphDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSkeletalMorphDef::Copy(class CDefClassBase const *)
004e2963	CCreatureModeDef::Copy	CCreatureModeDef	__thiscall	void	2	CCreatureModeDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCreatureModeDef::Copy(class CDefClassBase const *)
004e299b	CParticleAttacherDef::Copy	CParticleAttacherDef	__thiscall	void	2	CParticleAttacherDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CParticleAttacherDef::Copy(class CDefClassBase const *)
004e2c03	CBossDef::Copy	CBossDef	__thiscall	void	2	CBossDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBossDef::Copy(class CDefClassBase const *)
004e2c4d	CFishingDef::Copy	CFishingDef	__thiscall	void	2	CFishingDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CFishingDef::Copy(class CDefClassBase const *)
004e2cdf	CTurncoatDef::Copy	CTurncoatDef	__thiscall	void	2	CTurncoatDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTurncoatDef::Copy(class CDefClassBase const *)
